doc_id,title,source,url,word_count,char_count,raw_path,cleaned_path,locations,persons,organizations,heritage_types,domains,time_period,region,tangibility,cluster
244,Debendranath Tagore,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Debendranath_Tagore,805,5246,data/raw\indian_heritage\indian_005_Debendranath Tagore.json,data/cleaned data\indian_heritage\indian_005_Debendranath Tagore.txt,"['Shilaidaha', 'Tagore', 'Jorasanko', 'North-western', 'Kolkata', 'Eastern-Western', 'Katha', 'Akshay', 'the Rig Veda', 'the Tattwabodhini Patrika', 'the Brahma Vidyalaya', 'Santiniketan', 'India']","['Debendronath Thakur', 'Dwarakanath Tagore', 'Rabindranath Tagore', 'Debendranath Tagore', 'Thakur Bari', 'Digambari Devi', 'Jorasanko Thakur Bari', 'Nagendranath Tagore', 'Debendranath', 'Roy', 'Tattwara Jani Sabha', 'Kumar Datta', 'Brahmopasana', 'Brahmo Dharma', 'Atmattvavidya', ""Diksha Din'"", 'Radhakanta Dev', 'Dharma', 'Hem Chandra Sarkar', 'Dharmo Grantho']","['the Brahmo Samaj', 'Society of God', 'Brahmo', 'House of Tagores', 'the Rabindra Bharati University', 'Calcutta', 'the Bengal Renaissance', 'Girindranath Tagore (b.1820', 'the Anglo Hindu College', 'Mahabharata', 'the Tattwabodhini Sabha', 'Upanishads', 'Bhubandaga in Birbhum', 'the Bethune Society of the Hindu Charitable Institution', 'the British Indian Association', 'Maharshi', 'Chola']","['art', 'tradition']","['cultural', 'religious', 'military']",medieval,india,intangible,-1
245,Hanumangarh district,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Hanumangarh_district,457,2810,data/raw\indian_heritage\indian_005_Hanumangarh district.json,data/cleaned data\indian_heritage\indian_005_Hanumangarh district.txt,"['Rajasthan', 'India', 'Hanumangarh', 'Churu District', 'Bikaner District', 'cotton', 'Ganganagar', 'Hanumangarh city', 'Pilibanga', 'Sangaria', 'Nohar', 'Bhadra', 'Goluwala', 'Gambia', 'Nebraska', '269th', 'Bagri', 'Hindi', 'Pakistan']","['Haryana', 'Ganganagar District', 'sonamukhi', 'senna', 'Bhatner Fort', 'Rawatsar', 'Castes', 'Sangaria', 'Pilibanga', 'Arora Hindu', 'Rai Sikh']","['the Tehsils of Sri Ganganagar', 'ULB', 'Rajasthani', 'Marwari', 'Malwayi', 'Saraiki', 'the World Air Quality Report']","['site', 'monument']","['military', 'cultural', 'religious']",unknown,north,tangible,-1
246,Konkan,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Konkan,952,5925,data/raw\indian_heritage\indian_005_Konkan.json,data/cleaned data\indian_heritage\indian_005_Konkan.txt,"['India', 'Daman Ganga', 'Damaon', 'Anjediva Island', 'the Arabian Sea', 'Strabo', 'Goa', 'Bombay', 'Mumbai', 'the Daman Ganga River', 'the Gangavalli River', 'Gujarat', 'Kerala', 'Maharashtra', 'Malabar', 'Sanskrit', 'Western Ghats', 'Sahyadri', 'Karnataka', 'Palghar']","['Konkan', 'Ilhas de Goa', 'Sapta Konkan', 'Karnataka Tulunad', 'Parashurama', 'Xuanzang', 'Konkana Desha', 'Varahamihira', 'Ratnakosh', 'Konkandesha', 'Goa', 'Gangavalli', 'Uttara Kannada', 'Bhatkal', 'Damaon', 'Konkani', 'Gabit', 'Mangela', 'Gaud Saraswat Brahmin', 'Rajapur Saraswats']","['Panjim', 'Maharashtra &', 'Konkan Division', 'Tulunad', 'Saptah-Konkana', 'koṇa', 'the River Aghanashini', 'Karwar, Ankola', 'Kumta, Honavar', 'Billava', 'Katkari', 'Vanarmare', 'Gauda', 'Maratha']","['art', 'site']","['military', 'cultural', 'religious']",ancient,south,tangible,-1
247,Baraut,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Baraut,496,3049,data/raw\indian_heritage\indian_006_Baraut.json,data/cleaned data\indian_heritage\indian_006_Baraut.txt,"['Baghpat', 'India', 'suffix', 'Ganga', 'Yamuna', 'Delhi', 'Hindi', 'Urdu', 'Asara', 'Uttar Pradesh']","['Paul Whalley', 'Baṛaut', 'SH-57', 'Baraut', 'Meerut', 'Jains', 'Umrao Dutt Sharma', 'Umrao Dutt Ved', 'MLA', 'Krishan Pal Malik', 'Babita Tomar', 'Alawalpur\nBaoli\nGopalpur Khadana\nNagla Rawa\nSee']","['Baraut\nBaraut', 'Uttar Pradesh', 'Baraut', 'Sanskrit', 'the National Capital Region', 'NCR', 'Khariboli', 'Haryanvi', 'the Uttar Pradesh Legislative Assembly', 'Member of Legislative Assembly', 'the ""Delimitation of Parliamentary and Assembly Constituencies Order', 'BJP', 'Uttar Pradesh\nReferences\nExternal']","['site', 'monument']","['religious', 'cultural', 'military']",modern,north,tangible,-1
248,Humayun,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Humayun,5668,34141,data/raw\indian_heritage\indian_006_Humayun.json,data/cleaned data\indian_heritage\indian_006_Humayun.txt,"['Humayun', 'Eastern Afghanistan', 'Bangladesh', 'Northern India', 'Pakistan', 'Babur', 'Delhi', 'Kabul', 'Kandahar', 'Persia', 'India', 'Timurid', 'Genghis', 'Khalil Sultan', 'Shah Rukh', 'Gujarat', 'Bihar', 'Agra', 'Taj Mahal']","['Humayun\nNasir al-Din Muhammad', 'Humayun', 'Kamran Mirza', 'Sher Shah Suri', 'Nasir al-Din Muhammad', 'Māham Begum', 'Abul Fazl', 'Māham', 'Sultan Husayn Bayqara', 'Sheikh Ahmad-e Jami', 'Chinggisid', 'Khan', 'Timur', 'Pir Muhammad', 'Miran Shah', 'Mahdi Khwaja', 'Hindal Mirza', 'Sher Khan', 'Akbar', 'Babur']","['the Mughal Empire', 'Herat', 'Chingissid', 'Khanal authority', 'Chinggisid', 'Asi', 'Mughal', 'Rajput']","['monument', 'art']","['royal', 'military', 'religious']",ancient,north,tangible,-1
249,Pancha Rathas,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Pancha_Rathas,1260,7808,data/raw\indian_heritage\indian_006_Pancha Rathas.json,data/cleaned data\indian_heritage\indian_006_Pancha Rathas.txt,"['the Coromandel Coast of the Bay of Bengal', 'Chengalpattu', 'India', 'Mahabalipuram', 'Pancha Rathas', 'Bhima', 'Sahadeva', 'Madras', 'Tamil Nadu', 'Chennai']","['Pancha Rathas\nPancha Rathas', 'Pandava Rathas', 'Tamil Nadu', 'Pancha Rathas', 'ratha', 'Narasimhavarman I.', 'Draupadi', 'Bhima Ratha', 'Arjuna Ratha', 'Nakula Sahadeva Ratha', 'Draupadi Ratha', 'Arjuna', 'Yudhishthira', 'Nakula', 'Pandava', 'Pallava', 'King Mahendravarman', 'Narasimhavarman I. Work', 'Pancha']","['Mahabalipuram', 'Nagaswamy', 'the Archaeological Survey of India', 'UNESCO', 'Group of Monuments at Mahabalipuram', 'Mahabharata', 'the Dharmaraja Ratha', 'ASI', 'the Group of Monuments at Mahabalipuram', 'UNESCO World Heritage Site', 'Mammallapuram', 'Kancheepuram', 'Chennai', 'Pallava', 'Archaeological Survey Of India']","['architecture', 'monument']","['religious', 'architectural', 'cultural']",ancient,south,tangible,-1
250,Ahmad Shah I,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Ahmad_Shah_I,2713,15922,data/raw\indian_heritage\indian_007_Ahmad Shah I.json,data/cleaned data\indian_heritage\indian_007_Ahmad Shah I.txt,"['Muzaffarid', 'Ahmedabad', 'Gujarat', 'Ashawal', 'Vadodara', 'Navsari', 'the Sabarmati River', 'the Bhadra Fort', 'Mosque', 'Kheralu', 'Modasa', 'Rangpura', 'Sultan', 'Mumbai', 'Delhi']","['Ahmad Shah I', 'Ahmad Shah', 'Ahmad Khan', 'Muhammad Shah', 'Khan', 'Muzaffar Shah I. Muhammad Shah', 'Shams Khan', 'Muzaffar Shah', 'i-Ahmadi', 'Ulemas', 'Firuz Khan', 'Hisam', 'Jivandas', ""Ahmad Shah's"", 'Masti Khan', 'Surat', 'Ahmedabad', 'Asha Bhil', 'Hijri', 'Shaikh Ahmad Khattu Ganj Baksh']","['Sultan Muzaffar Shah', 'Mirat', 'Patan', 'Abul', 'Moid', 'Vadodara', 'Nizam-ul-Mulk Bhandari', 'Nadiad', 'Jivandas', 'Khambhat', 'Bharuch', 'Asawal', 'Foundation of Ahmedabad\nAhmad Shah', 'Manek Burj', 'the Rao of Idar State', 'Badri', 'Nizam', 'Modasa', 'Asi', 'Rajput']","['monument', 'site']","['royal', 'military', 'religious']",medieval,north,tangible,-1
251,Brahmaputra River,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Brahmaputra_River,6066,38068,data/raw\indian_heritage\indian_007_Brahmaputra River.json,data/cleaned data\indian_heritage\indian_007_Brahmaputra River.txt,"['Brahmaputra River', 'Southwestern China', 'Northeastern India', 'Bangladesh', 'Assamese', 'Tibetan', 'Arunachali', 'Jamuna River', 'East Bengal', 'Manasarovar Lake', 'Mount Kailash', 'Burang County', 'Tibet', 'Himalayas', 'India', 'the Assam Valley', 'Padma', 'Meghna', 'the Bay of', 'Bengal']","['Yarlung Tsangpo', 'Jamuna', 'Patkai', 'Assam', 'Kangchenjunga']","['Brahmaputra', 'Brahmaputra or Luit', 'the Yarlung Tsangpo Grand Canyon', 'Arunachal Pradesh', 'the Yamuna of India', 'Ganges', 'Sadiya', 'the Indo-Nepal', 'Meghalaya', 'Tsangpo-Brahmaputra', 'Tsangpo-Brahmaput', 'Asi', 'Mughal']","['art', 'architecture']","['cultural', 'military', 'architectural']",ancient,north,tangible,-1
252,Pallava dynasty,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Pallava_dynasty,3822,25140,data/raw\indian_heritage\indian_007_Pallava dynasty.json,data/cleaned data\indian_heritage\indian_007_Pallava dynasty.txt,"['Pallavas', 'the Satavahana Empire', 'Mahendravarman', 'Tamil', 'Xuanzang', 'Sanskrit', 'Kudalur', 'Cuddalore', 'Kadavakula', 'Pallava', 'Kanchipuram', 'Guntur', 'Madurai', 'Karnataka', 'Tamil Nadu', 'Nalanda', 'Mahabalipuram']","['Pallava', 'Tondaimandalam', 'Narasimhavarman', 'Tamil', 'Aditya', 'Khmer', 'Kanchipuram', 'Dramila', 'Dravida', 'Kadavas', 'Hiranyavarman', 'Kadava', 'Kadavarayar', 'Palnadu', 'Pallava Nadu']","['the Chalukyas of Vatapi', 'Chola', 'the Shore Temple', 'UNESCO World Heritage Site', 'Mamallapuram', 'Kancheepuram', 'Grantha', 'Pallava', 'Mahakuta Pillar', 'Bhimavarman', 'Simhavishnu', 'Andhra Pradesh', 'Prakrit', 'Satavahanas', 'Mauryas', 'Maurya', 'Asi', 'Chalukya', 'Unesco']","['monument', 'art']","['royal', 'religious', 'cultural']",ancient,south,tangible,-1
253,Charaideo,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Charaideo,545,3337,data/raw\indian_heritage\indian_008_Charaideo.json,data/cleaned data\indian_heritage\indian_008_Charaideo.txt,"['Charaideo', 'Assam', 'India', 'Sivasagar', 'Nimonagarh']","['Charaideo', 'Che-Rai-Doi', 'Chao Lung Siu-Ka-Pha', 'Charai', 'Chaolung Sukaphaa', 'Che Rai Doi', 'Doi Che Rai', 'Tai', 'King Sukaphaa', 'Maidam', 'Bali Maidam', 'Narendra Modi']","['Che-Tam-Doi-Phi', 'City-Hill-God', 'Tai-Ahom', 'the Tai-Bailung-Mohong Buranji', 'Moran, Borahi', 'Queens', 'the Archaeological Survey of India', 'Assam State Archaeology Department', 'UNESCO', 'a World Heritage Site', 'Archaeological Survey Of India']","['site', 'monument']","['royal', 'religious', 'cultural']",medieval,east,tangible,-1
254,Descent of the Ganges (Mahabalipuram),Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Descent_of_the_Ganges_(Mahabalipuram),2049,11602,data/raw\indian_heritage\indian_008_Descent of the Ganges Mahabalipuram.json,data/cleaned data\indian_heritage\indian_008_Descent of the Ganges Mahabalipuram.txt,"['the Coromandel Coast of the Bay of Bengal', 'Chengalpattu', 'India', 'Bhagiratha', 'Chengalpet', 'Narasimhavarman', 'Pallavas', 'the Ganges River', 'Ganga', 'Earth', 'Kinnara', 'Gandharva', 'Apsara', 'Gana', 'Kinnaras', 'Tamil Nadu', 'Mahabalipuram', 'Chennai']","['Arjuna', 'Tamil Nadu', 'Pallava', 'Narasimhavarman', 'Chennai Circle', 'Nagas', 'Shiva']","['Ganges', 'Mamallapuram', 'the Group of Monuments at', 'UNESCO World Heritage Site', 'the Coromandel Coast of the Bay of Bengal', 'the Shore Temple', 'Chennai', 'King Mahendravarman I.', 'UNESCO World Heritage Cultural Sites', 'the Archaeological Survey of India', 'the Descent of the Ganges (Mamallapuram', 'UNESCO', 'Group of Monuments at Mahabalipuram', 'Shiva', 'Pallava', 'Asi', 'Chalukya', 'Chola', 'Archaeological Survey Of India']","['art', 'monument']","['cultural', 'religious', 'military']",ancient,south,tangible,-1
255,Kolkata,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Kolkata,9349,60432,data/raw\indian_heritage\indian_008_Kolkata.json,data/cleaned data\indian_heritage\indian_008_Kolkata.txt,"['West Bengal', 'the Hooghly River', 'Bangladesh', 'India', 'Kolkata', 'Bengal', 'Fort William', 'the British Empire', 'London', 'East Bengal', 'Mumbai', 'Bombay', 'Asia', 'South Asia', 'Tollywood', ""the ''City of Joy''"", 'Victoria Memorial', 'Hampi', 'Bihar', 'Delhi']","['Kolkata\nKolkata', 'Kolkata', 'Nawab Siraj', 'Mir Jafar', 'Howrah Bridge', 'Bhadralok']","['Calcutta', 'Kolkata Metropolitan Area', 'the Nawab of Bengal under Mughal', 'Nawab', 'the East India Company', 'Company', 'the Bengali Renaissance', 'the Victoria Memorial', 'the Academy of Fine Arts', 'the Asiatic Society', 'the Indian Museum', 'the National Library of India', 'The University of Calcutta', 'the Botanical Survey of', 'the Calcutta Mathematical Society', 'the Indian Science Congress Association', 'the Zoological Survey', 'the Horticultural Society', 'the Institution of Engineers', 'the Anthropological Survey']","['site', 'art']","['cultural', 'military', 'religious']",ancient,north,tangible,-1
256,Civet,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Civet,1326,8312,data/raw\indian_heritage\indian_009_Civet.json,data/cleaned data\indian_heritage\indian_009_Civet.txt,"['Asia', 'Africa', 'Viverridae', 'Nandinia', 'Nandiniidae', 'Madagascar', 'Civettictis', 'Hemigalus', 'Arctogalidia', 'Macrogalidia', 'Paguma', 'South Asia', 'Sri Lanka', 'Sinhala', 'Bangladesh', 'India', 'Kerala', 'Karnataka', 'Tamil', 'Agra']","['Malagasy', 'Fossa', 'Hemigalinae', 'Fossinae', 'Euplerinae', 'Pocock', 'marapaṭṭi', 'musang', 'Viverra', 'Viverricula', 'Diplogale', 'Golden', 'Sri Lanka', 'Tulu', 'Veruku', 'Sangam']","['Eupleridae', 'Gregory', 'Malayalam', 'Chrotogale, Cynogale', 'golden palm civet', 'Maharashtra Marathi', 'Udmanjar', 'BCE', 'World Animal Protection', 'Chanel', 'Asi']","['art', 'monument']","['royal', 'cultural']",ancient,south,tangible,-1
257,Mangrove,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Mangrove,5502,37704,data/raw\indian_heritage\indian_009_Mangrove.json,data/cleaned data\indian_heritage\indian_009_Mangrove.txt,['Agra'],[],"['Paleocene', 'shrubland habitat characterized', 'the Global Mangrove Watch Initiative', 'tsunamis', 'Asi', 'Unesco']","['art', 'architecture']","['cultural', 'military', 'royal']",ancient,india,tangible,-1
258,Sawai Jai Singh,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Sawai_Jai_Singh,2641,16089,data/raw\indian_heritage\indian_009_Sawai Jai Singh.json,data/cleaned data\indian_heritage\indian_009_Sawai Jai Singh.txt,"['the Kingdom of Amber', 'Jaipur', 'Sawai', 'Khelna Fort', 'Maharaja', 'kingdom', 'India', 'Sanskrit', 'Delhi', 'Agra', 'Sheopur', 'Khelna', 'the Kingdom of Marwar', 'the Kingdom of Mewar', 'Rajasthan', 'Gujarat', 'Varanasi', 'Hyderabad']","['Sawai Jai Singh\nSawai Jai Singh II', 'Mirza Raja Bishan Singh', 'Raja Jai Singh', 'Raj Rajeshwar', 'Muhammad Shah', 'Saramad', 'Sawai Jai Singh', 'Sawai Jai Singh II', 'Euclid', 'Jai Singh', 'Aurangzeb', 'Udit Singh', 'Burhanpur', 'Bidar Bakht', 'Malwa', 'jaiz nist', 'Bahadur Shah', 'Mirza Raja', ""Jai Singh's"", 'Vijay Singh']","['Kachwaha Rajput', 'the Mughal Empire', 'Mughal Emperor Aurangzeb', 'Amber', 'Ashwamedha', 'the Mughal Emperor Aurangzeb', 'Mughal', 'Raja Uttam Ram Gaur', 'Rajput', 'Asi', 'Maratha']","['monument', 'site']","['military', 'royal', 'cultural']",ancient,north,tangible,-1
259,Bhimbetka rock shelters,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Bhimbetka_rock_shelters,1852,11419,data/raw\indian_heritage\indian_010_Bhimbetka rock shelters.json,data/cleaned data\indian_heritage\indian_010_Bhimbetka rock shelters.txt,"['India', 'Raisen', 'Bhopal', 'the Indian Mesolithic', 'Obedullaganj', 'the Raisen District', 'the Vindhya Range', 'Satpura', 'west)', 'Spain', 'France', 'Bhimbetka', 'Barkheda', 'Madhya Pradesh', 'Delhi']","['Bhimbetka', 'Paleolithic', 'Mesolithic', 'Bhonrawali', 'Jhondra', 'Bhima', 'Baithaka', 'Worshiped Mata Vaishavi', 'W. Kincaid', 'Bhojpur', 'V. S. Wakankar']","['Madhya Pradesh', 'BCE', 'the Ratapani Wildlife Sanctuary', 'Background\nEtymology\nBhimbetka', ""Bhima's"", 'Mahabharata', 'Mata Vaishavi Temple', 'Lakha Juar', 'Archaeological Survey of', 'Asi', 'Chola', 'Archaeological Survey Of India', 'Unesco']","['site', 'artifact']","['cultural', 'archaeological', 'religious']",ancient,north,tangible,-1
260,Churches and convents of Goa,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Churches_and_convents_of_Goa,2313,13699,data/raw\indian_heritage\indian_010_Churches and convents of Goa.json,data/cleaned data\indian_heritage\indian_010_Churches and convents of Goa.txt,"['Goa Velha', 'Goa', 'India', 'Portuguese India', 'Asia', 'East', 'Lisbon', 'Brazil', 'The Republic of India', 'Deus']","['Old Goa', 'Goa', 'Manueline', 'Francisco Xavier', 'Timoja', 'Pangim', 'Velha Goa', 'Manueline Portugal', 'Alentejo', 'mulher de Garcia de Sa', 'Dona Catarina']","['Goa\nChurches and Convents of Goa', 'UNESCO', 'the World Heritage List', 'Afonso de Albuquerque', 'Viceroy', 'Monuments\nIgreja de Nossa Senhora do Rosário', 'The Church of Our Lady', 'Asi', 'Sultanate', 'Archaeological Survey Of India']","['monument', 'site']","['religious', 'cultural', 'architectural']",medieval,west,tangible,-1
261,Snow leopard,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Snow_leopard,4011,24394,data/raw\indian_heritage\indian_010_Snow leopard.json,data/cleaned data\indian_heritage\indian_010_Snow leopard.txt,"['Felidae', 'Central and South Asia', 'Afghanistan', 'the Tibetan Plateau', 'Siberia', 'Mongolia', 'China', 'Kyrgyz', 'the Barbary Coast', 'Persia', 'East India', 'the Altai Mountains', 'Nepal', 'Asia', 'Pamir Mountains', 'Himalayas', 'Qinghai', 'France', 'Portugal']","['Lynx', 'Johann Christian Daniel von Schreber', 'Georges-Louis Leclerc', 'Comte de Buffon', 'John Edward Gray', 'Christian Gottfried Ehrenberg', 'Thomas Horsfield', 'Evolution\nBased']","['Uncia', 'Panthera', 'the Museum of the East India Company', 'Reginald Innes Pocock', 'Asi']","['art', 'site']","['cultural', 'military', 'royal']",ancient,north,tangible,-1
262,Bhiwani district,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Bhiwani_district,1061,6456,data/raw\indian_heritage\indian_011_Bhiwani district.json,data/cleaned data\indian_heritage\indian_011_Bhiwani district.txt,"['Bhiwani', 'Delhi', 'Siwani', 'Faridabad', 'Khanak', 'pre-Harappan', 'Harappan', 'Naurangabad', 'Bhiwani city', 'Kushan', 'the Youdheya period', 'Bhiwani District', 'Idaho', 'India', 'Haryanvi', 'Tal', 'Bells Temple', 'Nandgaon']","['Sirsa', 'Tosham', 'Lamba', 'Haryana', 'Tosham Hill', 'Mitathal', 'Gupta', 'Bawani Khera', 'Behal', 'Lok Sabha', 'Badhra', 'Charkhi Dadri', 'Baund Kalan', 'Bhiwani', 'Castes', 'Mahila Mahavidyalya', 'Vishnu', 'Shri Khakhi Baba Mandir - Located', 'Ramayana', 'Shiva']","['Haryana', 'Charkhi Dadri', 'Hisar', 'Pre-Indus Valley Civilization', 'coin moulds', 'Boeing', 'Naurangabad', 'Bhiwani, Loharu, Siwani', 'Vidhan Sabha', 'Bhiwani, Loharu', 'Bhiwani-Mahendragarh', 'Guinea-Bissau', '306th', 'Rajiv Gandhi College', 'P.G. College', 'BRCM College of Engineering\nTechnological Institute of Textile & Sciences\nUniversity\nChaudhary Bansi', 'Kirorimal Mandir', 'Durga', 'Bhiwani-Luharu', 'Seth Mool Chand Mandir']","['site', 'art']","['cultural', 'religious', 'archaeological']",ancient,north,tangible,-1
263,Hisar district,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Hisar_district,1835,11588,data/raw\indian_heritage\indian_011_Hisar district.json,data/cleaned data\indian_heritage\indian_011_Hisar district.txt,"['Haryana', 'India', 'Narnaud', 'Bhiwani', 'Sirsa', 'Fatehabad', 'Banawali', 'Faridabad', 'Ghagghar', 'Dhrishadvati', 'Rajasthan', 'Hissar', 'Agra', 'Delhi', 'Gujarat']","['Barwala', 'Hansi', 'Firuz Shah Tughlaq', 'Jind', 'Haryana', 'Narnaul', 'bagar', 'nahri']","['Hisar', 'the Tehsils of Bhiwani and Loharu', 'H.A.P.', 'District Administrative Complex', 'Indus Valley Civilisation', 'the Jindal Stainless Steel Factories', 'Dhrishadvati', 'Eastern', 'Western Hisar', 'Haryana and Punjab', 'Saraswati', 'Asi', 'Rajput', 'Chola']","['art', 'site']","['cultural', 'military', 'religious']",ancient,north,tangible,-1
264,Shaivism,Indian Heritage (Auto-discovered),https://en.wikipedia.org/wiki/Shaivism,8432,56400,data/raw\indian_heritage\indian_011_Shaivism.json,data/cleaned data\indian_heritage\indian_011_Shaivism.txt,"['South Asia', 'India', 'Sri Lanka', 'Nepal', 'Shaivites', 'Rudra', 'North India', 'Southeast Asia', 'Indonesia', 'Cambodia', 'Vietnam', 'Shaivas', 'the Rig Veda', 'Kerala', 'Uttar Pradesh', 'Madurai', 'Khajuraho', 'Karnataka', 'Rajasthan', 'Tamil Nadu']","['Sanskrit', 'Shiva', 'Vedic Rudra', 'Yoga', 'Pasupata', 'Pāśupata', 'Shaiva Siddhanta', 'Shakti', 'Vedas', 'Agama', 'Chandragupta']","['Śaivasampradāyaḥ', 'Chakravarti', 'Bisschop', 'Rudra-Shiva', 'Shaiva', 'Kashmiri Shaivism', 'Atman', 'Shaktism', 'Puranas', 'Sanskrit', 'Asi', 'Vijayanagara', 'Rajput', 'Sultanate', 'Gupta', 'Chola']","['tradition', 'art']","['religious', 'cultural', 'archaeological']",ancient,north,intangible,-1
